SKpersonId_person1,SKpersonId_person2,personStrId_person1,personStrId_person2,sign
skp040889,skp008118,Samuel ten Nuyl^1635^1688^0,Christophorus Arnoldus van Neurenberg^0^0^1666,1
skp008332,skp035864,Claudius Joly^0^0^1665,Nicolaas Heinsius^1620^1681^0,1
skp008383,skp020583,Coenraad van Beuningen^1622^1693^0,Isaac Vossius^1618^1689^0,1
skp008594,skp035864,Constantijn Huygens^1596^1687^0,Nicolaas Heinsius^1620^1681^0,1
skp039808,skp008594,René-François de Sluse^1622^1685^0,Constantijn Huygens^1596^1687^0,1
skp008594,skp042949,Constantijn Huygens^1596^1687^0,Valentin Conrart^1603^1675^0,1
skp035864,skp008595,Nicolaas Heinsius^1620^1681^0,Constantijn Huygens^1628^1697^0,1
skp011724,skp020583,Emery Bigot^1626^1689^0,Isaac Vossius^1618^1689^0,1
skp011724,skp035864,Emery Bigot^1626^1689^0,Nicolaas Heinsius^1620^1681^0,1
skp012062,skp020583,Etienne Le Moine^1624^1689^0,Isaac Vossius^1618^1689^0,1
skp012261,skp020583,Ezechiel Spanheim^1629^1710^0,Isaac Vossius^1618^1689^0,1
skp012261,skp035864,Ezechiel Spanheim^1629^1710^0,Nicolaas Heinsius^1620^1681^0,1
skp013303,skp035864,Francesco Barberini^1597^1679^0,Nicolaas Heinsius^1620^1681^0,1
skp016830,skp020546,Gijsbert Cuper^1644^1716^0,Isaac Gruterus^1610^1680^0,1
skp028573,skp016830,Johannes Fredericus Gronovius^1611^1671^0,Gijsbert Cuper^1644^1716^0,1
skp016830,skp044420,Gijsbert Cuper^1644^1716^0,Willem Coetier^1647^1723^0,1
skp044586,skp016830,Willem Roukens^0^1705^0,Gijsbert Cuper^1644^1716^0,1
skp016870,skp020583,Gilles Ménage^1613^1692^0,Isaac Vossius^1618^1689^0,1
skp035864,skp016870,Nicolaas Heinsius^1620^1681^0,Gilles Ménage^1613^1692^0,1
skp018506,skp035864,Hadrianus van der Walle^0^0^1646,Nicolaas Heinsius^1620^1681^0,1
skp020279,skp035864,Hugues de Lionne^1611^1671^0,Nicolaas Heinsius^1620^1681^0,1
skp020546,skp020583,Isaac Gruterus^1610^1680^0,Isaac Vossius^1618^1689^0,1
skp035864,skp020546,Nicolaas Heinsius^1620^1681^0,Isaac Gruterus^1610^1680^0,1
skp024160,skp020583,Jacobus Tollius^1633^1696^0,Isaac Vossius^1618^1689^0,1
skp025402,skp020583,Jean Chapelain^1595^1674^0,Isaac Vossius^1618^1689^0,1
skp025866,skp020583,Jean-Baptiste Colbert de Seignelay^1619^1683^0,Isaac Vossius^1618^1689^0,1
skp028586,skp020583,Johannes Georgius Graevius^1632^1703^0,Isaac Vossius^1618^1689^0,1
skp031777,skp020583,Levesque^0^0^1664,Isaac Vossius^1618^1689^0,1
skp034508,skp020583,Melchisédech Thévenot^1620^1692^0,Isaac Vossius^1618^1689^0,1
skp020583,skp035864,Isaac Vossius^1618^1689^0,Nicolaas Heinsius^1620^1681^0,1
skp038427,skp020583,Pierre Daniel Huet^1630^1721^0,Isaac Vossius^1618^1689^0,1
skp040875,skp020583,Samuel Woodforde^0^0^1686,Isaac Vossius^1618^1689^0,1
skp020583,skp042425,Isaac Vossius^1618^1689^0,Tho. Bruno^0^0^1667,1
skp042465,skp020583,Thomas Brown^1605^1682^0,Isaac Vossius^1618^1689^0,1
skp042596,skp020583,Thomas Stanley^1625^1678^0,Isaac Vossius^1618^1689^0,1
skp044664,skp020583,Willem van Blitterswijk^0^1680^0,Isaac Vossius^1618^1689^0,1
skp051796,skp020583,de St. Pierre^0^0^1674,Isaac Vossius^1618^1689^0,1
skp021172,skp035864,J. Juell^0^0^1660,Nicolaas Heinsius^1620^1681^0,1
skp023246,skp035864,Giovan Filippo Marucelli^1628^1680^0,Nicolaas Heinsius^1620^1681^0,1
skp035864,skp023552,Nicolaas Heinsius^1620^1681^0,Jacobus Menselius^0^0^1679,1
skp024025,skp035864,Jacobus Grotius^0^0^1666,Nicolaas Heinsius^1620^1681^0,1
skp042320,skp024166,Theodorus Janssonius van Almeloveen^1657^1712^0,Jacobus Vallan^1637^1720^0,1
skp035864,skp025402,Nicolaas Heinsius^1620^1681^0,Jean Chapelain^1595^1674^0,1
skp026414,skp035864,Joannes Ernestus Schmieden^0^0^1655,Nicolaas Heinsius^1620^1681^0,1
skp027138,skp035864,Johan Peter Titius^0^0^1672,Nicolaas Heinsius^1620^1681^0,1
skp028048,skp035864,Johann Ludwig Fabricius^1632^1696^0,Nicolaas Heinsius^1620^1681^0,1
skp028381,skp035864,Johannes Baptista Lantinus^0^0^1660,Nicolaas Heinsius^1620^1681^0,1
skp028586,skp031339,Johannes Georgius Graevius^1632^1703^0,Lambertus van Velthuysen^1622^1685^0,1
skp035864,skp028586,Nicolaas Heinsius^1620^1681^0,Johannes Georgius Graevius^1632^1703^0,1
skp035864,skp028968,Nicolaas Heinsius^1620^1681^0,Johannes Scheffer^1621^1679^0,1
skp031544,skp035864,Antoine le Menestrel^0^0^1665,Nicolaas Heinsius^1620^1681^0,1
skp031861,skp035864,Lodewijk Huygens^1631^1699^0,Nicolaas Heinsius^1620^1681^0,1
skp031942,skp035864,Lorenzo Panciatichi^1635^1676^0,Nicolaas Heinsius^1620^1681^0,1
skp035864,skp032384,Nicolaas Heinsius^1620^1681^0,Lucas Langermann^1625^1686^0,1
skp034037,skp035864,Martinus Brunner^0^0^1667,Nicolaas Heinsius^1620^1681^0,1
skp035730,skp035864,Natalis Rondininus^0^0^1661,Nicolaas Heinsius^1620^1681^0,1
skp035864,skp036433,Nicolaas Heinsius^1620^1681^0,Ottavio Piero Falconieri^1636^1675^0,1
skp038078,skp035864,Philibert de La Mare^1615^1687^0,Nicolaas Heinsius^1620^1681^0,1
skp035864,skp039054,Nicolaas Heinsius^1620^1681^0,Pivo van Doma^1614^1675^0,1
skp040889,skp035864,Samuel ten Nuyl^1635^1688^0,Nicolaas Heinsius^1620^1681^0,1
skp035864,skp041609,Nicolaas Heinsius^1620^1681^0,Stanislaus Lubienietz^1623^1675^0,1
skp042335,skp035864,Theodorus Rijckius^1640^1690^0,Nicolaas Heinsius^1620^1681^0,1
gap2046,skp003623,Susini Pietro^0^0^1664,Antonio Marco Magliabechi^1633^1714^0,1
gap2033,skp003623,Strozzi Filippo Vincenzo^0^0^1695,Antonio Marco Magliabechi^1633^1714^0,1
gap2135,skp003623,Van Braam Jean^0^0^1705,Antonio Marco Magliabechi^1633^1714^0,1
skp038427,skp041279,Pierre Daniel Huet^1630^1721^0,Sigismondo Chigi^1649^1678^0,1
skp009301,skp042320,D. Assophius^0^0^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp053537,skp042320,Boddeus^0^1696^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp014770,skp042320,G. Cant^0^0^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp011928,skp042320,Ernestus Wilhelmus Westenberg^0^1712^0,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp045219,skp042320,_Unidentified_002196^0^0^1697,Theodorus Janssonius van Almeloveen^1657^1712^0,1
skp019725,skp027520,Hermann Conring^1606^1681^0,Johann Christoph Herold^0^0^1680,1
skp015901,skp045594,Georg Arnold Burger^0^0^1680,_Unidentified_006467^0^0^1680,1
skp024112,skp004590,Jacobus Perizonius^1651^1715^0,Bald. van Offenberg^0^0^1692,1
skp016830,skp013494,Gijsbert Cuper^1644^1716^0,Franciscus Strijcker^0^0^1692,1
skp026678,skp016830,Joh. Bapt. Bussi^0^0^1680,Gijsbert Cuper^1644^1716^0,1
skp002644,skp016830,Aloys Andruccius^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp005714,skp016830,C. Ancillon^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp002925,skp016830,Andringa^0^0^1683,Gijsbert Cuper^1644^1716^0,1
skp016830,skp003913,Gijsbert Cuper^1644^1716^0,Arnold Moonen^1644^1711^0,1
skp016830,skp008902,Gijsbert Cuper^1644^1716^0,Cornelis Teresteyn van Halewijn^1641^1701^0,1
skp016830,skp021655,Gijsbert Cuper^1644^1716^0,Joannes Vollenhove^1631^1708^0,1
skp016830,skp044429,Gijsbert Cuper^1644^1716^0,Willem Cuper^0^0^1688,1
skp042395,skp016830,Theophile Arbussi^0^1681^0,Gijsbert Cuper^1644^1716^0,1
skp012261,skp014491,Ezechiel Spanheim^1629^1710^0,Friedrich Spanheim^1632^1701^0,1
skp001862,skp024024,Adriaan Beverland^1650^1716^0,Jacobus Gronovius^1645^1716^0,1
skp001862,skp031486,Adriaan Beverland^1650^1716^0,Laurentius Theodorus Gronovius^1648^1724^0,1
skp001862,skp038400,Adriaan Beverland^1650^1716^0,Pierre Bayle^1647^1706^0,1
skp008594,skp017222,Constantijn Huygens^1596^1687^0,Godofredus Henschen^1601^1681^0,1
skp016830,skp016455,Gijsbert Cuper^1644^1716^0,Gerard ter Borch II^1617^1681^0,1
skp016830,skp035838,Gijsbert Cuper^1644^1716^0,Nicolaas Cuper^0^0^1699,1
skp016830,skp000026,Gijsbert Cuper^1644^1716^0,"""Eerweerde seer geleerde heer""; kennelijk een predikant^0^0^1700",1
skp016830,skp046662,Gijsbert Cuper^1644^1716^0,_Unidentified_024533^0^0^1695,1
skp020583,skp029972,Isaac Vossius^1618^1689^0,Justre^0^0^1687,1
skp016830,skp046665,Gijsbert Cuper^1644^1716^0,_Unidentified_024551^0^0^1687,1
skp016830,skp046666,Gijsbert Cuper^1644^1716^0,_Unidentified_024553^0^0^1688,1
skp011706,skp025465,Emanuel a Schelstrate^1645^1692^0,Jean Ferdinand de Beughem^1630^1699^0,1
skp011706,skp000014,Emanuel a Schelstrate^1645^1692^0,"""Consultissime domine""^0^0^1676",1
skp011706,skp009056,Emanuel a Schelstrate^1645^1692^0,Cornelius Hasaert^1617^1690^0,1
skp002859,skp011706,Andreas Laurent^1606^1679^0,Emanuel a Schelstrate^1645^1692^0,1
skp017330,skp011706,Gottfried Wilhelm Leibniz^1646^1716^0,Emanuel a Schelstrate^1645^1692^0,1
skp011706,skp038400,Emanuel a Schelstrate^1645^1692^0,Pierre Bayle^1647^1706^0,1
skp016830,skp046698,Gijsbert Cuper^1644^1716^0,_Unidentified_025539^0^0^1684,1
skp016830,skp046710,Gijsbert Cuper^1644^1716^0,_Unidentified_025709^0^0^1685,1
skp006733,skp016830,Carola Catharina Patina^0^0^1689,Gijsbert Cuper^1644^1716^0,1
skp016830,skp046716,Gijsbert Cuper^1644^1716^0,_Unidentified_025737^0^0^1688,1
skp017268,skp016830,Goswinus Hogers^1636^1676^0,Gijsbert Cuper^1644^1716^0,1
skp040889,skp002447,Samuel ten Nuyl^1635^1688^0,Alexander Morus^1616^1670^0,1
skp044603,skp046739,Willem Surenhuisen^1666^1729^0,_Unidentified_026775^0^0^1714,1
skp019539,skp037968,Henrik Brenkman^1681^1736^0,Petrus de Salis^0^0^1749,1
skp032650,skp005529,Luyt^0^0^1721,Bruno van der Dussen^1660^1741^0,1
skp019219,skp031486,Henr. van Wullen^0^0^1695,Laurentius Theodorus Gronovius^1648^1724^0,1
skp038400,skp009930,Pierre Bayle^1647^1706^0,David Ancillon^1617^1692^0,1
skp003775,skp020583,Archibaldus Casselleus^0^0^1643,Isaac Vossius^1618^1689^0,1
skp002809,skp001862,Andreas Arnoldus^1646^1694^0,Adriaan Beverland^1650^1716^0,1
skp008296,skp020583,Claude Perrault^1613^1688^0,Isaac Vossius^1618^1689^0,1
skp020298,skp020583,Humphridus Humphrey Prideaux^1648^1724^0,Isaac Vossius^1618^1689^0,1
skp039553,skp020583,Ralph Brideoake^1613^1678^0,Isaac Vossius^1618^1689^0,1
skp040117,skp020583,Rodolphus Cicestrensis^0^0^1650,Isaac Vossius^1618^1689^0,1
skp007469,skp020583,Charles de Marguetel de Saint-Dénis^0^0^1650,Isaac Vossius^1618^1689^0,1
skp006517,skp025637,Capell^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp016173,skp025637,George Carew^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp013104,skp020583,Mericus Casaubonus^1599^1671^0,Isaac Vossius^1618^1689^0,1
skp025637,skp042117,Jean Le Clerc^1657^1736^0,Th. Alfony^0^0^1696,1
skp025637,skp034562,Jean Le Clerc^1657^1736^0,Messieurs les auteurs duJournal des Savans^0^0^1696,1
skp025637,skp031587,Jean Le Clerc^1657^1736^0,Leeraren en opzieners van den Kerkeraad te Amsterdam^0^0^1696,1
skp025637,skp047594,Jean Le Clerc^1657^1736^0,_Unidentified_051201^0^0^1696,1
skp019471,skp020583,Henricus Smith^0^0^1657,Isaac Vossius^1618^1689^0,1
skp036332,skp020583,Olfert Dapper^1636^1689^0,Isaac Vossius^1618^1689^0,1
skp028520,skp025637,Johannes Drieberge^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp011517,skp025637,Eleutheropolitanus^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp013259,skp020583,Frainius^1641^1724^0,Isaac Vossius^1618^1689^0,1
skp020583,skp005404,Isaac Vossius^1618^1689^0,Bouchardus^0^0^1650,1
skp020583,skp005552,Isaac Vossius^1618^1689^0,Buhaldus^0^0^1650,1
skp020583,skp005642,Isaac Vossius^1618^1689^0,Burghius^0^0^1650,1
skp020583,skp013307,Isaac Vossius^1618^1689^0,Francesco Bernardo Ferrari^1577^1669^0,1
skp020583,skp012995,Isaac Vossius^1618^1689^0,Ferdinand von Fürstenberg^1626^1683^0,1
skp020583,skp007273,Isaac Vossius^1618^1689^0,Charles II van Groot-Brittannië^1630^1685^0,1
skp020583,skp038019,Isaac Vossius^1618^1689^0,Ph. Odyck^0^0^1650,1
skp020583,skp007383,Isaac Vossius^1618^1689^0,Charles Perrault^1628^1703^0,1
skp020583,skp021968,Isaac Vossius^1618^1689^0,Johan van Reigersberg^0^0^1611,1
skp020583,skp004949,Isaac Vossius^1618^1689^0,Benedictus Skytte^1614^1683^0,1
skp020583,skp026679,Isaac Vossius^1618^1689^0,Joh. Bapt. van Steenberghen^0^0^1650,1
skp020583,skp033370,Isaac Vossius^1618^1689^0,Mamelus Diazius Sueyrus^0^0^1650,1
skp020583,skp052037,Isaac Vossius^1618^1689^0,den Ambassadeur^0^0^1650,1
skp020583,skp047787,Isaac Vossius^1618^1689^0,_Unidentified_056507^0^0^1650,1
skp020583,skp047788,Isaac Vossius^1618^1689^0,_Unidentified_056511^0^0^1650,1
skp038400,skp047821,Pierre Bayle^1647^1706^0,_Unidentified_057079^0^0^1704,1
skp036853,skp038400,P. de La Roque^0^0^0,Pierre Bayle^1647^1706^0,1
skp053542,skp025637,Cornelis de Witt^0^1731^0,Jean Le Clerc^1657^1736^0,1
skp035965,skp020583,Nicolaes Cornelisz. Witsen^1641^1717^0,Isaac Vossius^1618^1689^0,1
skp015922,skp014122,Georg Caspar Kirchmayer^0^0^1684,Frederik Ruysch^1638^1731^0,1
skp025298,skp025637,Jean Baptiste Ladvocat^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp031350,skp020583,Gul. Lamonius^0^0^1666,Isaac Vossius^1618^1689^0,1
skp013583,skp025637,Franqois Lamy Dom^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp012396,skp025637,F. Maselef^0^0^1696,Jean Le Clerc^1657^1736^0,1
skp035864,skp048452,Nicolaas Heinsius^1620^1681^0,_Unidentified_070069^0^0^0,1
skp035864,skp037591,Nicolaas Heinsius^1620^1681^0,Per Larsson Sparre^1628^1692^0,1
skp035864,skp048453,Nicolaas Heinsius^1620^1681^0,_Unidentified_070115^0^0^0,1
skp035864,skp048454,Nicolaas Heinsius^1620^1681^0,_Unidentified_070117^0^0^0,1
skp035864,skp048455,Nicolaas Heinsius^1620^1681^0,_Unidentified_070121^0^0^0,1
skp035864,skp048456,Nicolaas Heinsius^1620^1681^0,_Unidentified_070125^0^0^0,1
skp035864,skp048457,Nicolaas Heinsius^1620^1681^0,_Unidentified_070127^0^0^0,1
skp035864,skp048458,Nicolaas Heinsius^1620^1681^0,_Unidentified_070131^0^0^0,1
skp035864,skp048459,Nicolaas Heinsius^1620^1681^0,_Unidentified_070135^0^0^0,1
skp035864,skp048462,Nicolaas Heinsius^1620^1681^0,_Unidentified_070141^0^0^0,1
skp035864,skp048463,Nicolaas Heinsius^1620^1681^0,_Unidentified_070143^0^0^0,1
skp035864,skp048464,Nicolaas Heinsius^1620^1681^0,_Unidentified_070145^0^0^0,1
skp035864,skp048465,Nicolaas Heinsius^1620^1681^0,_Unidentified_070147^0^0^0,1
skp035864,skp048466,Nicolaas Heinsius^1620^1681^0,_Unidentified_070149^0^0^0,1
skp035864,skp048467,Nicolaas Heinsius^1620^1681^0,_Unidentified_070151^0^0^0,1
skp035864,skp048468,Nicolaas Heinsius^1620^1681^0,_Unidentified_070153^0^0^0,1
skp035864,skp048470,Nicolaas Heinsius^1620^1681^0,_Unidentified_070157^0^0^0,1
skp016924,skp031747,Giovanni Alfonso Borelli^1608^1679^0,Leopoldo de Medici^1617^1675^0,1
skp028697,skp039977,Johannes Hevelius^1611^1687^0,Robert Boyle^1627^1691^0,1
skp017330,skp019601,Gottfried Wilhelm Leibniz^1646^1716^0,Henry Oldenburg^1619^1677^0,1
skp031940,skp031747,Lorenzo Magalotti^1637^1712^0,Leopoldo de Medici^1617^1675^0,1
skp007667,skp006710,Christiaan Huygens^1629^1695^0,Carlo Roberto Dati^1619^1676^0,1
skp012062,skp011045,Etienne Le Moine^1624^1689^0,Étienne Morin^1624^1700^0,1
skp019133,skp020583,Hendrik van Diest^1595^1673^0,Isaac Vossius^1618^1689^0,1
skp028639,skp025230,Johannes Harduin^1646^1729^0,Jean Antoine Huguetan^1647^0^0,1
skp002527,skp038400,Alexandre Laisne de Montaumont^0^0^0,Pierre Bayle^1647^1706^0,1
skp012062,skp038400,Etienne Le Moine^1624^1689^0,Pierre Bayle^1647^1706^0,1
